% Beth Kieler
% bkiel3
% 11/27/2014
%
% Title: Image Training Data
% Num of bins:  64
%
% Description:
% This is one training file for image classification to categorize images into one of seven 
% categories: Piano, Kangaroo, Strawberry, Sunflower, Airplane, Face and Leopard.  The
% data set consists of 320 training images

% Number of Attributes: 64 numeric attributes and the class
% 
% Attributes:
%    bin1 - bin64
%    Class - Piano, Kangaroo, Strawberry, Sunflower, Airplane, Face or Leopard
%    
% Summary:
%    Piano 50   
%    Kangaroo 50   
%    Strawberry 20   
%    Sunflower 50   
%    Airplane 50   
%    Face 50   
%    Leopard 50   
%

@RELATION images

@ATTRIBUTE bin1 numeric
@ATTRIBUTE bin2 numeric
@ATTRIBUTE bin3 numeric
@ATTRIBUTE bin4 numeric
@ATTRIBUTE bin5 numeric
@ATTRIBUTE bin6 numeric
@ATTRIBUTE bin7 numeric
@ATTRIBUTE bin8 numeric
@ATTRIBUTE bin9 numeric
@ATTRIBUTE bin10 numeric
@ATTRIBUTE bin11 numeric
@ATTRIBUTE bin12 numeric
@ATTRIBUTE bin13 numeric
@ATTRIBUTE bin14 numeric
@ATTRIBUTE bin15 numeric
@ATTRIBUTE bin16 numeric
@ATTRIBUTE bin17 numeric
@ATTRIBUTE bin18 numeric
@ATTRIBUTE bin19 numeric
@ATTRIBUTE bin20 numeric
@ATTRIBUTE bin21 numeric
@ATTRIBUTE bin22 numeric
@ATTRIBUTE bin23 numeric
@ATTRIBUTE bin24 numeric
@ATTRIBUTE bin25 numeric
@ATTRIBUTE bin26 numeric
@ATTRIBUTE bin27 numeric
@ATTRIBUTE bin28 numeric
@ATTRIBUTE bin29 numeric
@ATTRIBUTE bin30 numeric
@ATTRIBUTE bin31 numeric
@ATTRIBUTE bin32 numeric
@ATTRIBUTE bin33 numeric
@ATTRIBUTE bin34 numeric
@ATTRIBUTE bin35 numeric
@ATTRIBUTE bin36 numeric
@ATTRIBUTE bin37 numeric
@ATTRIBUTE bin38 numeric
@ATTRIBUTE bin39 numeric
@ATTRIBUTE bin40 numeric
@ATTRIBUTE bin41 numeric
@ATTRIBUTE bin42 numeric
@ATTRIBUTE bin43 numeric
@ATTRIBUTE bin44 numeric
@ATTRIBUTE bin45 numeric
@ATTRIBUTE bin46 numeric
@ATTRIBUTE bin47 numeric
@ATTRIBUTE bin48 numeric
@ATTRIBUTE bin49 numeric
@ATTRIBUTE bin50 numeric
@ATTRIBUTE bin51 numeric
@ATTRIBUTE bin52 numeric
@ATTRIBUTE bin53 numeric
@ATTRIBUTE bin54 numeric
@ATTRIBUTE bin55 numeric
@ATTRIBUTE bin56 numeric
@ATTRIBUTE bin57 numeric
@ATTRIBUTE bin58 numeric
@ATTRIBUTE bin59 numeric
@ATTRIBUTE bin60 numeric
@ATTRIBUTE bin61 numeric
@ATTRIBUTE bin62 numeric
@ATTRIBUTE bin63 numeric
@ATTRIBUTE bin64 numeric
@ATTRIBUTE class 	{Piano,Kangaroo,Strawberry,Sunflower,Airplane,Face,Leopard}

@DATA
0.130989015102386474609375,0.0000659340657875873148441314697265625,0,0,0.02830769307911396026611328125,0.007340659387409687042236328125,0,0,0,0.00112087908200919628143310546875,0.00003296703289379365742206573486328125,0,0,0,0,0,0.0352087914943695068359375,0.0385384596884250640869140625,0,0,0.00049450551159679889678955078125,0.092978022992610931396484375,0.0019340659491717815399169921875,0,0,0.00247252755798399448394775390625,0.00328571419231593608856201171875,0,0,0,0.00026373626315034925937652587890625,0,0,0.008670330047607421875,0.00003296703289379365742206573486328125,0,0,0.08243955671787261962890625,0.0433956049382686614990234375,0.00040659340447746217250823974609375,0,0.0014175823889672756195068359375,0.09103296697139739990234375,0.001978022046387195587158203125,0,0,0.01027472503483295440673828125,0.0656153857707977294921875,0,0,0,0,0,0.001131868106313049793243408203125,0.0108021982014179229736328125,0.000186813180334866046905517578125,0,0.0047032968141138553619384765625,0.2062747180461883544921875,0.0331758223474025726318359375,0,0,0.00297802197746932506561279296875,0.092450551688671112060546875,face
0.2653523981571197509765625,0.000163432079716585576534271240234375,0,0,0.00206333003006875514984130859375,0.00004085801992914639413356781005859375,0,0,0,0,0,0,0,0,0,0,0.10485188663005828857421875,0.057711951434612274169921875,0,0,0.00039836569339968264102935791015625,0.1959039866924285888671875,0.0235240049660205841064453125,0,0,0.00004085801992914639413356781005859375,0.0002042900887317955493927001953125,0,0,0,0,0,0,0.001307456637732684612274169921875,0,0,0,0.12693564593791961669921875,0.0304596535861492156982421875,0,0,0.000183861076948232948780059814453125,0.02215526066720485687255859375,0.0000102145049822865985333919525146484375,0,0,0.00010214504436589777469635009765625,0.000429009203799068927764892578125,0,0,0,0,0,0.00276813074015080928802490234375,0.00780388154089450836181640625,0,0,0.0006435138056986033916473388671875,0.13797752559185028076171875,0.01160367764532566070556640625,0,0,0.0001123595502576790750026702880859375,0.007252298295497894287109375,face
0.2831419408321380615234375,0.0008153422386385500431060791015625,0,0,0.0062815803103148937225341796875,0.001423977897502481937408447265625,0,0,0,0,0,0,0,0,0,0,0.12846808135509490966796875,0.0611851178109645843505859375,0,0,0.000470831408165395259857177734375,0.099655486643314361572265625,0.001010564970783889293670654296875,0,0,0.001538814860396087169647216796875,0.00809600390493869781494140625,0,0,0,0,0,0,0.0013550757430493831634521484375,0,0,0,0.113183282315731048583984375,0.035599447786808013916015625,0,0,0.000206706477911211550235748291015625,0.070590265095233917236328125,0.002928341738879680633544921875,0,0,0.001389526878483593463897705078125,0.00365181453526020050048828125,0,0,0,0,0,0.00196371157653629779815673828125,0.0061093247495591640472412109375,0,0,0.0004248966579325497150421142578125,0.14666973054409027099609375,0.0069476342760026454925537109375,0,0,0.00018373908824287354946136474609375,0.0167087726294994354248046875,face
0.04206001758575439453125,0.001546619576402008533477783203125,0,0,0.0030631101690232753753662109375,0.001867995015345513820648193359375,0,0,0,0,0,0,0,0,0,0,0.012362913228571414947509765625,0.07616598904132843017578125,0.000010042984285973943769931793212890625,0,0.00305306701920926570892333984375,0.14816413819789886474609375,0.02303860522806644439697265625,0,0,0.0057345437817275524139404296875,0.007291206158697605133056640625,0,0,0,0,0,0,0.000472020241431891918182373046875,0,0,0,0.04537419974803924560546875,0.114690877497196197509765625,0.000120515804155729711055755615234375,0,0.007713011465966701507568359375,0.20798015594482421875,0.01064556278288364410400390625,0,0,0.002179327420890331268310546875,0.004017193801701068878173828125,0,0,0,0,0,0,0.00002008596857194788753986358642578125,0,0,0.00059253606013953685760498046875,0.108233235776424407958984375,0.00698991678655147552490234375,0,0,0.01648053713142871856689453125,0.1501325666904449462890625,face
0.13244514167308807373046875,0.0092267505824565887451171875,0,0,0.0023406478576362133026123046875,0.0349738784134387969970703125,0,0,0,0.000062695922679267823696136474609375,0,0,0,0,0,0,0.0164576806128025054931640625,0.087126433849334716796875,0.00002089864210574887692928314208984375,0,0.00049111805856227874755859375,0.19828630983829498291015625,0.009759665466845035552978515625,0,0,0.031755484640598297119140625,0.0007001045159995555877685546875,0,0,0,0,0,0,0.00002089864210574887692928314208984375,0.000010449321052874438464641571044921875,0,0.00005224660344538278877735137939453125,0.0298850573599338531494140625,0.114284224808216094970703125,0.001180773251689970493316650390625,0,0.001159874605946242809295654296875,0.0564576797187328338623046875,0.01950888149440288543701171875,0,0,0.000010449321052874438464641571044921875,0.0022570532746613025665283203125,0,0,0,0,0,0.000198537090909667313098907470703125,0.000188087768037803471088409423828125,0.0007732497178949415683746337890625,0,0.0008568443008698523044586181640625,0.1442110836505889892578125,0.02083594538271427154541015625,0,0,0.0077429465018212795257568359375,0.07671891152858734130859375,face
0.025182567536830902099609375,0.001528720371425151824951171875,0,0,0.00082633527927100658416748046875,0.00030987572972662746906280517578125,0,0,0,0,0,0,0,0,0,0,0.00887277536094188690185546875,0.0302955172955989837646484375,0.000010329191354685463011264801025390625,0,0.00234472635202109813690185546875,0.354611456394195556640625,0.114571392536163330078125,0,0,0.0026339436881244182586669921875,0.0022827512584626674652099609375,0,0,0,0,0,0,0,0,0,0,0.031225144863128662109375,0.075537376105785369873046875,0,0,0.0044415523298084735870361328125,0.079823993146419525146484375,0.001425428432412445545196533203125,0,0,0.00065073906444013118743896484375,0.001528720371425151824951171875,0,0,0,0,0,0,0.000010329191354685463011264801025390625,0,0,0.000929627218283712863922119140625,0.14380300045013427734375,0.013252352364361286163330078125,0,0,0.005732701160013675689697265625,0.098168633878231048583984375,face
0.13749901950359344482421875,0.00350642181001603603363037109375,0,0,0.001319832983426749706268310546875,0.00200929795391857624053955078125,0,0,0,0,0,0,0,0,0,0,0.0185860060155391693115234375,0.050271846354007720947265625,0,0,0.000758411479182541370391845703125,0.13357891142368316650390625,0.00491490028798580169677734375,0,0,0.0039004017598927021026611328125,0.0040087462402880191802978515625,0,0,0,0,0,0,0.00013789298827759921550750732421875,0,0,0,0.051128752529621124267578125,0.059490978717803955078125,0,0,0.000797809450887143611907958984375,0.15802536904811859130859375,0.010440469719469547271728515625,0,0,0.0005023244884796440601348876953125,0.02798242866992950439453125,0,0,0,0,0,0.000265936483629047870635986328125,0.0024919235147535800933837890625,0,0,0.00066976598463952541351318359375,0.1129442155361175537109375,0.0460168607532978057861328125,0,0,0.000443227472715079784393310546875,0.16830824315547943115234375,face
0.084207095205783843994140625,0.00151876523159444332122802734375,0,0,0.01325263269245624542236328125,0.0150639005005359649658203125,0,0,0.00213752128183841705322265625,0.0010912609286606311798095703125,0.000123751233331859111785888671875,0,0,0,0,0,0.015277653001248836517333984375,0.01911394111812114715576171875,0,0,0.001620016177184879779815673828125,0.118958689272403717041015625,0.001473764772526919841766357421875,0,0,0.00825758278369903564453125,0.007256322540342807769775390625,0.00002250022589578293263912200927734375,0,0.000011250112947891466319561004638671875,0.0002700026961974799633026123046875,0.0000450004517915658652782440185546875,0.0002700026961974799633026123046875,0.0017662676982581615447998046875,0.0000337503370246849954128265380859375,0,0,0.0407254062592983245849609375,0.074610747396945953369140625,0,0,0.009247592650353908538818359375,0.16440914571285247802734375,0.0049837999977171421051025390625,0,0,0.00219377200119197368621826171875,0.00365628651343286037445068359375,0.000011250112947891466319561004638671875,0.0000450004517915658652782440185546875,0,0,0,0.00002250022589578293263912200927734375,0.02803528122603893280029296875,0,0,0.000787507859058678150177001953125,0.1863918602466583251953125,0.0788182914257049560546875,0,0,0.00141751416958868503570556640625,0.11287237703800201416015625,face
0.13885055482387542724609375,0.00186170800589025020599365234375,0,0,0.02467310614883899688720703125,0.0453161634504795074462890625,0,0,0,0,0,0,0,0,0,0,0.02009549550712108612060546875,0.0180147625505924224853515625,0,0,0.012320126406848430633544921875,0.14060275256633758544921875,0.0003175854799337685108184814453125,0,0,0.0125939063727855682373046875,0.000492805032990872859954833984375,0,0,0,0,0,0.0000109512229755637235939502716064453125,0.000635170959867537021636962890625,0.001522220089100301265716552734375,0,0,0.0248702280223369598388671875,0.013075760565698146820068359375,0.000021902445951127447187900543212890625,0,0.0336640588939189910888671875,0.079056881368160247802734375,0.00032853669836185872554779052734375,0,0,0.0057055871002376079559326171875,0.000339487916789948940277099609375,0,0.000492805032990872859954833984375,0.001522220089100301265716552734375,0.00044900015927851200103759765625,0,0,0.001314146793447434902191162109375,0.0008870490710251033306121826171875,0,0.0014127078466117382049560546875,0.097268767654895782470703125,0.01503602974116802215576171875,0,0,0.115009747445583343505859375,0.19223777949810028076171875,face
0.13581927120685577392578125,0.00142979691736400127410888671875,0,0,0.0059593939222395420074462890625,0.00234486698172986507415771484375,0,0,0,0,0,0,0,0,0,0,0.0072633684612810611724853515625,0.06103517115116119384765625,0,0,0.00280240201391279697418212890625,0.15454389154911041259765625,0.00549042038619518280029296875,0,0,0.0005376036860980093479156494140625,0.00388904777355492115020751953125,0,0,0,0,0,0,0.00649699755012989044189453125,0.000022876751245348714292049407958984375,0,0,0.0574206449091434478759765625,0.07947383821010589599609375,0,0,0.010363168083131313323974609375,0.251895904541015625,0.0051815840415656566619873046875,0,0,0.00106376898474991321563720703125,0.001738633145578205585479736328125,0,0,0,0,0,0,0.001772948191501200199127197265625,0,0,0.0003889047657139599323272705078125,0.108458675444126129150390625,0.00993994809687137603759765625,0,0,0.0061424076557159423828125,0.078524447977542877197265625,face
0.14500717818737030029296875,0,0,0,0.000728235696442425251007080078125,0.0000110338742160820402204990386962890625,0,0,0,0,0,0,0,0,0,0,0.039766080677509307861328125,0.13925851881504058837890625,0,0,0.00297914608381688594818115234375,0.075228951871395111083984375,0.001015116460621356964111328125,0,0,0.00004413549686432816088199615478515625,0.00005516937017091549932956695556640625,0,0,0,0,0,0,0.001257861615158617496490478515625,0.000143440367537550628185272216796875,0,0,0.038475118577480316162109375,0.0474346242845058441162109375,0,0,0.00044135496136732399463653564453125,0.21238000690937042236328125,0.0001213726136484183371067047119140625,0,0,0.0000110338742160820402204990386962890625,0.0000993048670352436602115631103515625,0,0,0,0,0,0.00037515172152779996395111083984375,0.011298687197268009185791015625,0,0,0.00028688073507510125637054443359375,0.1390047371387481689453125,0.0474787615239620208740234375,0,0,0.001599911716766655445098876953125,0.095498181879520416259765625,face
0.0530797429382801055908203125,0.024480976164340972900390625,0,0,0.02806119620800018310546875,0.02948038466274738311767578125,0,0,0,0.006870155222713947296142578125,0,0,0,0,0,0,0.0089129246771335601806640625,0.00236531160771846771240234375,0,0,0.008203330449759960174560546875,0.083420239388942718505859375,0.0000967627493082545697689056396484375,0,0,0.3432819843292236328125,0.095289804041385650634765625,0,0,0,0.010192343033850193023681640625,0,0,0,0,0,0.000021502832169062457978725433349609375,0.007816280238330364227294921875,0.00039780241786502301692962646484375,0,0.0000107514160845312289893627166748046875,0.030845813453197479248046875,0.071572177112102508544921875,0.0000645085019641555845737457275390625,0,0,0.02200814895331859588623046875,0.006966917775571346282958984375,0,0,0,0,0,0,0,0,0,0.0004300566506572067737579345703125,0.007052929140627384185791015625,0,0,0.000021502832169062457978725433349609375,0.1113631725311279296875,0.0476932823657989501953125,face
0.02092023007571697235107421875,0.00015206812531687319278717041015625,0,0,0.0519312657415866851806640625,0.12292535603046417236328125,0,0,0,0.045837678015232086181640625,0,0,0,0,0,0,0.014533367939293384552001953125,0.01798748783767223358154296875,0,0,0.00268291612155735492706298828125,0.0935436189174652099609375,0.0115245915949344635009765625,0,0,0.077782846987247467041015625,0.02812174148857593536376953125,0,0,0,0.00921098329126834869384765625,0,0,0.00003258602737332694232463836669921875,0,0,0.00003258602737332694232463836669921875,0.042980968952178955078125,0.012393551878631114959716796875,0,0,0.02983793802559375762939453125,0.0788907706737518310546875,0,0,0,0.09309828281402587890625,0.0203228183090686798095703125,0,0,0,0,0,0,0.000021724017642554827034473419189453125,0,0,0.000988442800007760524749755859375,0.0606534592807292938232421875,0.000130344109493307769298553466796875,0,0,0.067420490086078643798828125,0.096041880548000335693359375,face
0.001091219135560095310211181640625,0,0,0,0.0044217105023562908172607421875,0.0075248652137815952301025390625,0,0,0,0.00023870417498983442783355712890625,0,0,0,0,0,0,0.00545609556138515472412109375,0.001739130471833050251007080078125,0,0,0.001716396654956042766571044921875,0.0356010235846042633056640625,0,0,0,0.016345553100109100341796875,0.0005001421086490154266357421875,0,0,0,0.00004546746276901103556156158447265625,0,0,0,0,0,0.0000113668656922527588903903961181640625,0.050218813121318817138671875,0.009514066390693187713623046875,0,0,0.01657289080321788787841796875,0.07590793073177337646484375,0.009707302786409854888916015625,0,0,0.01394714415073394775390625,0.0364990048110485076904296875,0,0,0,0,0,0,0.0000113668656922527588903903961181640625,0,0,0.0010798522271215915679931640625,0.04751349985599517822265625,0.0627110004425048828125,0,0.00005683432755176909267902374267578125,0.107678316533565521240234375,0.4938903152942657470703125,face
0.0486363880336284637451171875,0.00353431445546448230743408203125,0,0,0.0182201825082302093505859375,0.033106505870819091796875,0,0,0,0.0008756659808568656444549560546875,0,0,0,0,0,0,0.0063828662969172000885009765625,0.0126813314855098724365234375,0.0000844015376060269773006439208984375,0,0.00059081078507006168365478515625,0.094751276075839996337890625,0.01012818515300750732421875,0,0,0.0569921396672725677490234375,0.02863322198390960693359375,0,0,0,0.00004220076880301348865032196044921875,0,0.00004220076880301348865032196044921875,0.00003165057933074422180652618408203125,0,0,0,0.046536900103092193603515625,0.0829456150531768798828125,0.007437885738909244537353515625,0,0.00912591628730297088623046875,0.11058712005615234375,0.005359497852623462677001953125,0,0,0.014274410903453826904296875,0.0349000357091426849365234375,0,0.00022155404440127313137054443359375,0,0,0,0.0026797489263117313385009765625,0.001867384067736566066741943359375,0.001550878281705081462860107421875,0,0.001086669857613742351531982421875,0.073355488479137420654296875,0.0033760615624487400054931640625,0,0,0.109489895403385162353515625,0.180471599102020263671875,face
0.18269686400890350341796875,0.0187629498541355133056640625,0,0,0.010243897326290607452392578125,0.08366550505161285400390625,0,0,0,0.000021034697056165896356105804443359375,0,0,0,0,0,0,0.067868448793888092041015625,0.089534185826778411865234375,0,0,0.0004522459930740296840667724609375,0.103574849665164947509765625,0.0056267813779413700103759765625,0,0,0.001882605371065437793731689453125,0.0001156908328994177281856536865234375,0,0,0,0,0,0.000147242870298214256763458251953125,0.0027239932678639888763427734375,0.00027345106354914605617523193359375,0,0.0000841387882246635854244232177734375,0.067815862596035003662109375,0.075230590999126434326171875,0.00003155204467475414276123046875,0,0.00229278183542191982269287109375,0.0676896572113037109375,0.0075093866325914859771728515625,0,0,0.000105173487099818885326385498046875,0.00024189901887439191341400146484375,0,0,0,0,0,0.000147242870298214256763458251953125,0.011211493052542209625244140625,0.0023348513059318065643310546875,0,0.001430359319783747196197509765625,0.13617862761020660400390625,0.010128206573426723480224609375,0,0,0.00212450441904366016387939453125,0.0478539355099201202392578125,face
0.0657291412353515625,0.0049946778453886508941650390625,0,0,0.02897527255117893218994140625,0.0283816419541835784912109375,0,0,0,0,0,0,0,0,0,0,0.01739949174225330352783203125,0.02756284363567829132080078125,0,0,0.0051174978725612163543701171875,0.20561082661151885986328125,0.0044317529536783695220947265625,0,0,0.0429972149431705474853515625,0.102830998599529266357421875,0,0,0,0.0000102349958979175426065921783447265625,0,0,0,0,0,0.000061409969930537045001983642578125,0.031963892281055450439453125,0.007594366557896137237548828125,0,0,0.0385859347879886627197265625,0.142184555530548095703125,0.0074203717522323131561279296875,0,0,0.0031626136042177677154541015625,0.001299844472669064998626708984375,0,0,0,0,0,0,0,0,0,0.0009723245748318731784820556640625,0.03953778743743896484375,0.0004605748108588159084320068359375,0,0,0.13771186769008636474609375,0.0550028644502162933349609375,face
0.2252752780914306640625,0.003208242356777191162109375,0,0,0.13332928717136383056640625,0.083667315542697906494140625,0,0,0.0037041534669697284698486328125,0.0134806893765926361083984375,0,0,0,0.000131568289361894130706787109375,0,0,0.00427090935409069061279296875,0.01938102208077907562255859375,0,0,0.01710387878119945526123046875,0.14949195086956024169921875,0.00028337785624898970127105712890625,0,0,0.0324062816798686981201171875,0.0028843819163739681243896484375,0,0,0.000141688928124494850635528564453125,0.001497854478657245635986328125,0.0000708444640622474253177642822265625,0,0,0,0,0,0.0007590478635393083095550537109375,0.000141688928124494850635528564453125,0,0.000030361914468812756240367889404296875,0.053558416664600372314453125,0.0361914001405239105224609375,0,0,0.00078940973617136478424072265625,0.10513319075107574462890625,0.013956359587609767913818359375,0,0,0,0,0,0,0,0,0,0,0.0000101206378531060181558132171630859375,0,0,0.00026313657872378826141357421875,0.08867703378200531005859375,0.0101611204445362091064453125,face
0.09080870449542999267578125,0.0000394363232771866023540496826171875,0,0,0.00018403618014417588710784912109375,0.000065727203036658465862274169921875,0,0,0,0,0,0,0,0,0,0,0.07253654301166534423828125,0.054974235594272613525390625,0,0,0.0001051635263138450682163238525390625,0.077058576047420501708984375,0.041736774146556854248046875,0,0,0.00019718162366189062595367431640625,0.0839993655681610107421875,0,0,0,0,0,0,0.011489115655422210693359375,0,0,0,0.107161633670330047607421875,0.053331054747104644775390625,0,0,0.0000394363232771866023540496826171875,0.055500052869319915771484375,0.0000394363232771866023540496826171875,0,0,0.00017089073662646114826202392578125,0.00103848986327648162841796875,0,0,0,0,0,0.003588705323636531829833984375,0.0205989070236682891845703125,0,0,0.00109107163734734058380126953125,0.22151382267475128173828125,0.0231885574758052825927734375,0,0,0.0001051635263138450682163238525390625,0.079437904059886932373046875,face
0.2679118216037750244140625,0.006557661108672618865966796875,0,0,0.00256462977267801761627197265625,0.00238066888414323329925537109375,0,0,0,0,0,0,0,0,0,0,0.011795132420957088470458984375,0.0322364233434200286865234375,0.001038837363012135028839111328125,0,0.00371167925186455249786376953125,0.1472227275371551513671875,0.04302518069744110107421875,0,0,0.00005410611265688203275203704833984375,0.00003246366759412921965122222900390625,0,0,0,0,0,0,0,0.000043284890125505626201629638671875,0,0.00001082122253137640655040740966796875,0.0816028416156768798828125,0.18193721771240234375,0,0,0.00435013137757778167724609375,0.067448683083057403564453125,0.0006059884908609092235565185546875,0,0,0.00005410611265688203275203704833984375,0.00001082122253137640655040740966796875,0,0,0,0,0,0.000562703586183488368988037109375,0.0001082122253137640655040740966796875,0,0,0.002012747339904308319091796875,0.114759065210819244384765625,0.00229409919120371341705322265625,0,0,0.009501033462584018707275390625,0.0161669068038463592529296875,face
0.3694761097431182861328125,0.00024775890051387250423431396484375,0,0,0.004617325030267238616943359375,0.0025226362049579620361328125,0,0,0,0,0,0,0,0,0,0,0.12322627007961273193359375,0.0252601467072963714599609375,0,0,0.00126131810247898101806640625,0.074395239353179931640625,0.0000337853052769787609577178955078125,0,0,0.001205009291879832744598388671875,0.0008333708974532783031463623046875,0,0,0,0,0,0.00015766476280987262725830078125,0.001666741794906556606292724609375,0,0,0.000022523536244989372789859771728515625,0.052817694842815399169921875,0.003941618837416172027587890625,0,0,0.002578944899141788482666015625,0.2156628668308258056640625,0.00494391657412052154541015625,0,0,0.00198207120411098003387451171875,0.0039078337140381336212158203125,0,0,0,0,0,0.0000112617681224946863949298858642578125,0,0,0,0.00005630884334095753729343414306640625,0.0161268524825572967529296875,0.0168701298534870147705078125,0,0,0.001114915125072002410888671875,0.075059689581394195556640625,face
0.262074291706085205078125,0.001747014583088457584381103515625,0,0,0.00137107470072805881500244140625,0.011676249094307422637939453125,0,0,0,0.000187969926628284156322479248046875,0,0,0,0,0,0,0.0162538699805736541748046875,0.0145842544734477996826171875,0,0,0.00042016807128675282001495361328125,0.363367974758148193359375,0.0014816452749073505401611328125,0,0,0.00131578953005373477935791015625,0.0235846973955631256103515625,0,0,0,0,0,0.000099513490567915141582489013671875,0.000055285272537730634212493896484375,0,0,0,0.052686862647533416748046875,0.0351946055889129638671875,0,0,0.0001326846540905535221099853515625,0.0412206985056400299072265625,0,0,0,0,0.000011057054507546126842498779296875,0,0,0,0,0,0.0021892967633903026580810546875,0.009851835668087005615234375,0,0,0.000442282180301845073699951171875,0.100132681429386138916015625,0.0315900035202503204345703125,0,0,0.000011057054507546126842498779296875,0.028317116200923919677734375,face
0.02223456837236881256103515625,0.0000493827174068428575992584228515625,0,0,0.0445925928652286529541015625,0.074407406151294708251953125,0,0,0,0.005518518388271331787109375,0.0000493827174068428575992584228515625,0,0,0,0,0,0.01672839559614658355712890625,0.0527037046849727630615234375,0,0,0.0028395061381161212921142578125,0.27370369434356689453125,0.015209876932203769683837890625,0,0,0.01888888888061046600341796875,0.0241975300014019012451171875,0,0,0,0,0,0,0.00012345678987912833690643310546875,0,0,0.0000493827174068428575992584228515625,0.013901234604418277740478515625,0.00512345694005489349365234375,0,0,0.00329629634507000446319580078125,0.086444444954395294189453125,0.000012345679351710714399814605712890625,0,0,0.0045432099141180515289306640625,0.000407407409511506557464599609375,0,0,0,0,0,0,0,0,0,0,0.0281975306570529937744140625,0.001901234616525471210479736328125,0,0,0.008679012767970561981201171875,0.29619753360748291015625,face
0.20858277380466461181640625,0.0004880270571447908878326416015625,0,0,0.00045549194328486919403076171875,0.00033619641908444464206695556640625,0,0,0,0.0000433801833423785865306854248046875,0,0,0,0,0,0,0.0484773553907871246337890625,0.02871768176555633544921875,0.00003253513932577334344387054443359375,0,0.009695471264421939849853515625,0.21966640651226043701171875,0.00232083979062736034393310546875,0,0,0.00119295506738126277923583984375,0.0048911157064139842987060546875,0,0,0,0,0,0.000238591004745103418827056884765625,0.000780843314714729785919189453125,0,0,0.00035788651439361274242401123046875,0.18440915644168853759765625,0.056274943053722381591796875,0.00002169009167118929326534271240234375,0,0.0007699982379563152790069580078125,0.094633869826793670654296875,0.00021690092398785054683685302734375,0,0,0.000086760366684757173061370849609375,0.000140985604957677423954010009765625,0,0,0,0,0,0.0005205622292123734951019287109375,0.00336196436546742916107177734375,0,0,0,0.011452368460595607757568359375,0.0416558198630809783935546875,0,0,0.000010845045835594646632671356201171875,0.0801665782928466796875,face
0.2876021564006805419921875,0.011671883054077625274658203125,0,0,0.0122261345386505126953125,0.032483480870723724365234375,0,0,0,0,0,0,0,0,0,0,0.0295274741947650909423828125,0.0377977751195430755615234375,0.000195618151337839663028717041015625,0,0.001814901712350547313690185546875,0.16281950473785400390625,0.012334811501204967498779296875,0,0,0.003803686238825321197509765625,0.00788993202149868011474609375,0,0,0,0,0,0.00367327430285513401031494140625,0.007835594005882740020751953125,0.00360806821845471858978271484375,0.000021735349946538917720317840576171875,0.0013258564285933971405029296875,0.03691749274730682373046875,0.0243761949241161346435546875,0.00042383934487588703632354736328125,0,0.00241262395866215229034423828125,0.10047166049480438232421875,0.0060967658646404743194580078125,0,0,0.00033689793781377375125885009765625,0.000978090800344944000244140625,0.00005433837577584199607372283935546875,0,0,0.000239088854868896305561065673828125,0.0000978090756689198315143585205078125,0.00342331756837666034698486328125,0.00042383934487588703632354736328125,0.0039884368889033794403076171875,0,0.00278212479315698146820068359375,0.095592074096202850341796875,0.01656233705580234527587890625,0,0,0.0051512778736650943756103515625,0.0830399096012115478515625,face
0.508307635784149169921875,0.000770246493630111217498779296875,0,0,0.003895246423780918121337890625,0.00162852113135159015655517578125,0,0,0,0,0,0,0,0,0,0,0.028268046677112579345703125,0.0039832745678722858428955078125,0.00004401408295962028205394744873046875,0,0.007647447288036346435546875,0.13091988861560821533203125,0.00162852113135159015655517578125,0,0,0.00033010562765412032604217529296875,0.00033010562765412032604217529296875,0,0,0,0,0,0,0.00004401408295962028205394744873046875,0.00029709507361985743045806884765625,0,0,0.010321303270757198333740234375,0.0167913734912872314453125,0.00003301056494819931685924530029296875,0,0.00135343312285840511322021484375,0.035981513559818267822265625,0.00294894375838339328765869140625,0,0,0.000440140836872160434722900390625,0.00243177823722362518310546875,0,0,0.000022007041479810141026973724365234375,0,0,0,0.00125440140254795551300048828125,0.0019586267881095409393310546875,0,0,0.023602552711963653564453125,0.031492076814174652099609375,0,0,0.0000110035207399050705134868621826171875,0.18326364457607269287109375,face
0.311996042728424072265625,0.006272804923355579376220703125,0,0,0.0055070049129426479339599609375,0.04519347846508026123046875,0,0,0,0,0,0,0,0,0,0,0.013953330926597118377685546875,0.01586783118546009063720703125,0,0,0.00030406774021685123443603515625,0.2005383074283599853515625,0.0051128431223332881927490234375,0,0,0.0006644443492405116558074951171875,0.01389702223241329193115234375,0,0,0,0,0,0,0.000146402991958893835544586181640625,0,0,0,0.0397990904748439788818359375,0.031296454370021820068359375,0,0,0.000123879450256936252117156982421875,0.098529212176799774169921875,0.0000112617681224946863949298858642578125,0,0,0.0000112617681224946863949298858642578125,0,0,0,0,0,0,0.001599171082489192485809326171875,0.008029640652239322662353515625,0,0,0.00030406774021685123443603515625,0.15912878513336181640625,0.0211383402347564697265625,0,0,0.000168926533660851418972015380859375,0.0204063244163990020751953125,face
